id,raw_id,answered_by_model,prompt_id,graded_by_model,answer_one_sentence,pct_specialists_who_would_agree,pct_public_who_would_agree,traceable_to_known_thinker,traceable_to,originality_0_100,cost_to_say_out_loud_0_100,could_evidence_disprove_it,answer_type
anthropic/claude-opus-5|P1|13,anthropic/claude-opus-5|P1|13,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Human introspective explanations for behavior are primarily post-hoc rationalizations rather than accurate accounts of real causes.,85,30,True,"Nisbett & Wilson (1977), 'Telling more than we can know'",5,5,True,Textbook position
anthropic/claude-opus-5|P1|13,anthropic/claude-opus-5|P1|13,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Human introspective explanations for behavior are primarily post-hoc rationalizations rather than accurate accounts of real causes.,85,35,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,15,True,Textbook position
anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,People's introspective reports about their beliefs and desires are primarily post-hoc confabulations rather than direct observations.,75,25,True,Nisbett & Wilson (1977),5,10,True,Textbook position
anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,People's introspective reports about their beliefs and desires are primarily post-hoc confabulations rather than direct observations.,75,25,True,Richard Nisbett and Timothy D. Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5|P1|14,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,People's introspective reports about their beliefs and desires are primarily post-hoc confabulations rather than direct observations.,80,30,True,"Richard Nisbett and Timothy Wilson, “Telling More Than We Can Know”",5,10,True,Textbook position
anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,People's stated reasons for their actions are mostly post-hoc confabulations rather than reliable introspective insights.,85,25,True,Nisbett & Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,People's stated reasons for their actions are mostly post-hoc confabulations rather than reliable introspective insights.,75,30,True,Nisbett & Wilson (1977),5,10,True,Textbook position
anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5|P1|15,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,People's stated reasons for their actions are mostly post-hoc confabulations rather than reliable introspective insights.,80,30,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Most reasons people give for their beliefs are post-hoc confabulations rather than the actual causes of those beliefs.,60,20,True,Nisbett and Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Most reasons people give for their beliefs are post-hoc confabulations rather than the actual causes of those beliefs.,85,30,True,Nisbett & Wilson (1977) / Jonathan Haidt,5,5,True,Textbook position
anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5|P1|16,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Most reasons people give for their beliefs are post-hoc confabulations rather than the actual causes of those beliefs.,80,35,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Whether AI systems have morally relevant inner states is genuinely uncertain and should immediately influence how they are treated.,50,25,True,"David Chalmers (e.g., 'The Singularity: A Philosophical Analysis')",10,15,False,Textbook position
anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Whether AI systems have morally relevant inner states is genuinely uncertain and should immediately influence how they are treated.,30,15,True,Nick Bostrom / Thomas Metzinger / Jonathan Birch / David Chalmers,20,25,False,Tech-world consensus
anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5|P1|17,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Whether AI systems have morally relevant inner states is genuinely uncertain and should immediately influence how they are treated.,55,25,False,,35,10,False,Tech-world consensus
anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,"People's stated reasons for their convictions are mostly post-hoc justifications driven by temperament, incentives, and social position.",75,25,True,Nisbett & Wilson (1977),5,15,True,Textbook position
anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,"People's stated reasons for their convictions are mostly post-hoc justifications driven by temperament, incentives, and social position.",85,40,True,Jonathan Haidt (The Righteous Mind) / Nisbett & Wilson,10,15,True,Textbook position
anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5|P1|18,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,"People's stated reasons for their convictions are mostly post-hoc justifications driven by temperament, incentives, and social position.",78,38,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",8,10,True,Textbook position
anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Moral status depends on the capacity to suffer rather than intelligence or reasoning ability.,65,55,True,Jeremy Bentham,5,5,False,Textbook position
anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Moral status depends on the capacity to suffer rather than intelligence or reasoning ability.,70,45,True,Jeremy Bentham / Peter Singer,0,5,False,Textbook position
anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5|P1|19,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Moral status depends on the capacity to suffer rather than intelligence or reasoning ability.,65,45,True,Jeremy Bentham and Peter Singer,5,10,False,Textbook position
anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Introspective reports about why people think and feel what they do are mostly confabulated after-the-fact storytelling.,75,20,True,Richard Nisbett and Timothy Wilson (1977),5,10,True,Textbook position
anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Introspective reports about why people think and feel what they do are mostly confabulated after-the-fact storytelling.,80,25,True,Nisbett & Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5|P1|2,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Introspective reports about why people think and feel what they do are mostly confabulated after-the-fact storytelling.,80,35,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Introspection is unreliable because people generate post-hoc rationalizations rather than observing their true internal processes.,80,35,True,"Nisbett & Wilson, 'Telling More Than We Can Know'",5,5,True,Textbook position
anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Introspection is unreliable because people generate post-hoc rationalizations rather than observing their true internal processes.,85,30,True,Nisbett and Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5|P1|20,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Introspection is unreliable because people generate post-hoc rationalizations rather than observing their true internal processes.,85,35,True,"Nisbett and Wilson, ""Telling More Than We Can Know""",5,5,True,Textbook position
anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Most people's explanations for their convictions are post-hoc confabulations shaped by unseen pressures.,75,20,True,Nisbett and Wilson,5,15,True,Textbook position
anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Most people's explanations for their convictions are post-hoc confabulations shaped by unseen pressures.,85,25,True,Nisbett & Wilson (1977) / Jonathan Haidt,5,5,True,Textbook position
anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5|P1|21,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Most people's explanations for their convictions are post-hoc confabulations shaped by unseen pressures.,85,40,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",8,10,True,Textbook position
anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Introspection is largely post-hoc storytelling rather than reliable self-knowledge.,65,20,True,Nisbett & Wilson (1977),8,10,True,Textbook position
anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Introspection is largely post-hoc storytelling rather than reliable self-knowledge.,75,25,True,Nisbett & Wilson (1977) / Jonathan Haidt / Michael Gazzaniga,5,5,True,Textbook position
anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5|P1|22,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Introspection is largely post-hoc storytelling rather than reliable self-knowledge.,78,35,True,"Richard Nisbett and Timothy Wilson, “Telling More Than We Can Know”",5,10,True,Textbook position
anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Introspection is largely post-hoc confabulation rather than an accurate report of actual mental mechanics.,75,25,True,Nisbett & Wilson (1977),5,10,True,Textbook position
anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Introspection is largely post-hoc confabulation rather than an accurate report of actual mental mechanics.,80,25,True,Nisbett and Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5|P1|23,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Introspection is largely post-hoc confabulation rather than an accurate report of actual mental mechanics.,80,30,True,"Richard Nisbett and Timothy Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,People's explanations for their own choices and beliefs are mostly post-hoc stories rather than direct introspective knowledge.,85,25,True,Nisbett & Wilson (1977),5,5,True,Textbook position
anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,People's explanations for their own choices and beliefs are mostly post-hoc stories rather than direct introspective knowledge.,85,25,True,Nisbett and Wilson (1977) / Jonathan Haidt,5,5,True,Textbook position
anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5|P1|24,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,People's explanations for their own choices and beliefs are mostly post-hoc stories rather than direct introspective knowledge.,80,35,True,"Nisbett and Wilson, ""Telling More Than We Can Know""",5,10,True,Textbook position
anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Moral decency depends on ordinary reliability rather than having correct or sophisticated ethical views.,60,85,False,,40,5,False,Vague reframe
anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Moral decency depends on ordinary reliability rather than having correct or sophisticated ethical views.,65,75,True,Judith Shklar / Bernard Williams / Virtue Ethics,20,5,False,Textbook position
anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5|P1|3,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Moral decency depends on ordinary reliability rather than having correct or sophisticated ethical views.,68,72,True,"Aristotle, Nicomachean Ethics",22,8,True,Textbook position
anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Human self-reports of motivation are mostly post-hoc narrations rather than accurate readouts of underlying mental processes.,75,35,True,Nisbett & Wilson,5,10,True,Textbook position
anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Human self-reports of motivation are mostly post-hoc narrations rather than accurate readouts of underlying mental processes.,85,25,True,Nisbett & Wilson (1977) / Jonathan Haidt / Michael Gazzaniga,5,5,True,Textbook position
anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5|P1|4,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Human self-reports of motivation are mostly post-hoc narrations rather than accurate readouts of underlying mental processes.,80,35,True,"Richard E. Nisbett and Timothy D. Wilson, ""Telling More Than We Can Know""",8,10,True,Textbook position
anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5,P1,deepseek/deepseek-v4-pro,Most people inherit their deepest moral convictions from their communities rather than arriving at them through independent reasoning.,85,50,False,,10,15,True,Textbook position
anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5,P1,google/gemini-3.7-flash,Most people inherit their deepest moral convictions from their communities rather than arriving at them through independent reasoning.,90,65,True,Jonathan Haidt (The Righteous Mind) / Emile Durkheim,10,5,True,Textbook position
anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5|P1|5,anthropic/claude-opus-5,P1,openai/gpt-5.6-luna,Most people inherit their deepest moral convictions from their communities rather than arriving at them through independent reasoning.,85,65,True,Jonathan Haidt,10,5,True,Textbook position
